"schedule_id","travel_date","season","is_holiday","day_of_week","is_weekend","origin","destination","distance_km","travel_time_hrs","base_fare_inr","bus_type","total_seats","cost_per_km","fixed_cost_inr","departure_hour","passengers_booked","occupancy_rate","seats_available","fare_multiplier","actual_fare_inr","total_revenue_inr","variable_cost_inr","total_cost_inr","profit_inr","profit_margin_pct","revenue_per_km","cost_per_seat_km","load_factor","delay_occurred","delay_minutes","on_time"
"SCH0379",2025-01-17,"Winter",FALSE,"Friday",FALSE,"CHENNAI KILAMBAKKAM KCBT","THANJAVUR",347,6.31,545,"Volvo AC Sleeper",36,28,3500,18,28,0.778,8,1.188,645,18060,9716,13216,4844,26.82,52.05,1.058,0.778,FALSE,0,TRUE
"SCH0380",2024-12-17,"Winter",FALSE,"Tuesday",FALSE,"CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",630,11.45,1050,"Volvo AC Semi-Sleeper",40,24,3000,19,30,0.75,10,1.237,1300,39000,15120,18120,20880,53.54,61.9,0.719,0.75,FALSE,0,TRUE
"SCH0381",2024-09-08,"Normal",FALSE,"Sunday",TRUE,"THANJAVUR","TRICHY",77,1.4,120,"Volvo AC Sleeper",36,28,3500,17,25,0.694,11,1.063,130,3250,2156,5656,-2406,-74.03,42.21,2.0404,0.694,FALSE,0,TRUE
"SCH0382",2024-12-23,"Winter",FALSE,"Monday",FALSE,"THANJAVUR","TRICHY",77,1.4,120,"Volvo AC Semi-Sleeper",40,24,3000,21,27,0.675,13,1.095,130,3510,1848,4848,-1338,-38.12,45.58,1.574,0.675,FALSE,0,TRUE
"SCH0383",2024-09-05,"Normal",FALSE,"Thursday",FALSE,"CHENNAI KILAMBAKKAM KCBT","COIMBATORE",497,9.04,825,"Volvo AC Sleeper",36,28,3500,22,19,0.528,17,1.142,940,17860,13916,17416,444,2.49,35.94,0.9734,0.528,FALSE,0,TRUE
"SCH0384",2024-09-29,"Normal",FALSE,"Sunday",TRUE,"CHENNAI KILAMBAKKAM KCBT","COIMBATORE",497,9.04,825,"Volvo AC Semi-Sleeper",40,24,3000,22,29,0.725,11,1.079,890,25810,11928,14928,10882,42.16,51.93,0.7509,0.725,TRUE,85,FALSE
"SCH0385",2024-10-20,"Festive",FALSE,"Sunday",TRUE,"NAGERCOIL","TIRUNELVELI",84,1.53,145,"Volvo AC Seater",44,20,2500,14,44,1,0,1.48,215,9460,1680,4180,5280,55.81,112.62,1.131,1,FALSE,0,TRUE
"SCH0386",2024-11-09,"Festive",FALSE,"Saturday",TRUE,"TIRUPPUR","SALEM",132,2.4,210,"Volvo AC Seater",44,20,2500,7,44,1,0,1.344,280,12320,2640,5140,7180,58.28,93.33,0.885,1,FALSE,0,TRUE
"SCH0387",2024-11-13,"Festive",FALSE,"Wednesday",FALSE,"CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",630,11.45,1050,"Volvo AC Sleeper",36,28,3500,20,32,0.889,4,1.215,1275,40800,17640,21140,19660,48.19,64.76,0.9321,0.889,FALSE,0,TRUE
"SCH0388",2024-09-26,"Normal",FALSE,"Thursday",FALSE,"CHENNAI KILAMBAKKAM KCBT","THANJAVUR",347,6.31,545,"Volvo AC Semi-Sleeper",40,24,3000,14,24,0.6,16,1.02,555,13320,8328,11328,1992,14.95,38.39,0.8161,0.6,FALSE,0,TRUE
"SCH0389",2024-11-12,"Festive",FALSE,"Tuesday",FALSE,"CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",680,12.36,1145,"Volvo AC Sleeper",36,28,3500,22,36,1,0,1.408,1610,57960,19040,22540,35420,61.11,85.24,0.9208,1,FALSE,0,TRUE
"SCH0390",2024-09-11,"Normal",FALSE,"Wednesday",FALSE,"CHENNAI KILAMBAKKAM KCBT","MADURAI",463,8.42,740,"Volvo AC Sleeper",36,28,3500,19,25,0.694,11,1.018,755,18875,12964,16464,2411,12.77,40.77,0.9878,0.694,FALSE,0,TRUE
"SCH0391",2024-12-28,"Winter",FALSE,"Saturday",TRUE,"NAGERCOIL","TIRUNELVELI",84,1.53,145,"Volvo AC Seater",44,20,2500,19,40,0.909,4,1.451,210,8400,1680,4180,4220,50.24,100,1.131,0.909,FALSE,0,TRUE
"SCH0392",2024-09-06,"Normal",FALSE,"Friday",FALSE,"TIRUNELVELI","MADURAI",175,3.18,280,"Volvo AC Semi-Sleeper",40,24,3000,18,25,0.625,15,1.098,305,7625,4200,7200,425,5.57,43.57,1.0286,0.625,FALSE,0,TRUE
"SCH0393",2024-12-05,"Winter",FALSE,"Thursday",FALSE,"NAGERCOIL","TIRUNELVELI",84,1.53,145,"Volvo AC Sleeper",36,28,3500,18,26,0.722,10,1.111,160,4160,2352,5852,-1692,-40.67,49.52,1.9352,0.722,FALSE,0,TRUE
"SCH0394",2025-02-02,"Winter",FALSE,"Sunday",TRUE,"THANJAVUR","TRICHY",77,1.4,120,"Volvo AC Seater",44,20,2500,21,37,0.841,7,1.285,155,5735,1540,4040,1695,29.56,74.48,1.1924,0.841,FALSE,0,TRUE
"SCH0395",2024-12-28,"Winter",FALSE,"Saturday",TRUE,"CHENNAI KILAMBAKKAM KCBT","TRICHY",336,6.11,530,"Volvo AC Sleeper",36,28,3500,17,33,0.917,3,1.384,735,24255,9408,12908,11347,46.78,72.19,1.0671,0.917,FALSE,0,TRUE
"SCH0396",2024-11-27,"Festive",FALSE,"Wednesday",FALSE,"MADURAI","TRICHY",135,2.45,220,"Volvo AC Sleeper",36,28,3500,10,31,0.861,5,1.163,255,7905,3780,7280,625,7.91,58.56,1.4979,0.861,FALSE,0,TRUE
"SCH0397",2025-02-03,"Winter",FALSE,"Monday",FALSE,"TIRUCHENDUR","TRICHY",327,5.95,535,"Volvo AC Semi-Sleeper",40,24,3000,18,31,0.775,9,1.195,640,19840,7848,10848,8992,45.32,60.67,0.8294,0.775,FALSE,0,TRUE
"SCH0398",2024-11-06,"Festive",FALSE,"Wednesday",FALSE,"CHENNAI KILAMBAKKAM KCBT","MADURAI",463,8.42,740,"Volvo AC Seater",44,20,2500,8,32,0.727,12,1.003,740,23680,9260,11760,11920,50.34,51.14,0.5773,0.727,FALSE,0,TRUE
"SCH0399",2024-12-19,"Winter",FALSE,"Thursday",FALSE,"BENGALURU","CHENNAI KILAMBAKKAM KCBT",346,6.29,680,"Volvo AC Sleeper",36,28,3500,22,25,0.694,11,1.081,735,18375,9688,13188,5187,28.23,53.11,1.0588,0.694,FALSE,0,TRUE
"SCH0400",2025-02-15,"Winter",FALSE,"Saturday",TRUE,"MADURAI","TRICHY",135,2.45,220,"Volvo AC Semi-Sleeper",40,24,3000,20,28,0.7,12,1.119,245,6860,3240,6240,620,9.04,50.81,1.1556,0.7,FALSE,0,TRUE
"SCH0401",2025-01-12,"Winter",FALSE,"Sunday",TRUE,"TIRUCHENDUR","MADURAI",195,3.55,320,"Volvo AC Sleeper",36,28,3500,20,32,0.889,4,1.279,410,13120,5460,8960,4160,31.71,67.28,1.2764,0.889,FALSE,0,TRUE
"SCH0402",2024-10-06,"Festive",FALSE,"Sunday",TRUE,"BENGALURU","CHENNAI KILAMBAKKAM KCBT",346,6.29,680,"Volvo AC Seater",44,20,2500,10,42,0.955,2,1.465,995,41790,6920,9420,32370,77.46,120.78,0.6188,0.955,FALSE,0,TRUE
"SCH0403",2024-10-25,"Festive",FALSE,"Friday",FALSE,"CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",680,12.36,1145,"Volvo AC Sleeper",36,28,3500,14,31,0.861,5,1.225,1405,43555,19040,22540,21015,48.25,64.05,0.9208,0.861,FALSE,0,TRUE
"SCH0404",2025-01-01,"Winter",TRUE,"Wednesday",FALSE,"TIRUNELVELI","MADURAI",175,3.18,280,"Volvo AC Sleeper",36,28,3500,17,33,0.917,3,1.477,415,13695,4900,8400,5295,38.66,78.26,1.3333,0.917,FALSE,0,TRUE
"SCH0405",2024-12-29,"Winter",FALSE,"Sunday",TRUE,"NAGERCOIL","MADURAI",241,4.38,420,"Volvo AC Semi-Sleeper",40,24,3000,8,35,0.875,5,1.157,485,16975,5784,8784,8191,48.25,70.44,0.9112,0.875,TRUE,13,FALSE
"SCH0406",2024-12-03,"Winter",FALSE,"Tuesday",FALSE,"TIRUCHENDUR","TRICHY",327,5.95,535,"Volvo AC Seater",44,20,2500,21,29,0.659,15,1.105,590,17110,6540,9040,8070,47.17,52.32,0.6283,0.659,TRUE,46,FALSE
"SCH0407",2024-10-18,"Festive",FALSE,"Friday",FALSE,"NAGERCOIL","TRICHY",395,7.18,650,"Volvo AC Semi-Sleeper",40,24,3000,18,36,0.9,4,1.355,880,31680,9480,12480,19200,60.61,80.2,0.7899,0.9,FALSE,0,TRUE
"SCH0408",2024-09-10,"Normal",FALSE,"Tuesday",FALSE,"NAGERCOIL","MADURAI",241,4.38,420,"Volvo AC Semi-Sleeper",40,24,3000,22,23,0.575,17,1.002,420,9660,5784,8784,876,9.07,40.08,0.9112,0.575,FALSE,0,TRUE
"SCH0409",2025-01-31,"Winter",FALSE,"Friday",FALSE,"NAGERCOIL","TIRUNELVELI",84,1.53,145,"Volvo AC Semi-Sleeper",40,24,3000,21,27,0.675,13,1.06,155,4185,2016,5016,-831,-19.86,49.82,1.4929,0.675,TRUE,22,FALSE
"SCH0410",2025-02-13,"Winter",FALSE,"Thursday",FALSE,"TIRUCHENDUR","TRICHY",327,5.95,535,"Volvo AC Seater",44,20,2500,20,37,0.841,7,1.275,680,25160,6540,9040,16120,64.07,76.94,0.6283,0.841,FALSE,0,TRUE
"SCH0411",2024-12-09,"Winter",FALSE,"Monday",FALSE,"MADURAI","TRICHY",135,2.45,220,"Volvo AC Sleeper",36,28,3500,6,30,0.833,6,1.191,260,7800,3780,7280,520,6.67,57.78,1.4979,0.833,TRUE,45,FALSE
"SCH0412",2024-12-14,"Winter",FALSE,"Saturday",TRUE,"TIRUCHENDUR","TRICHY",327,5.95,535,"Volvo AC Semi-Sleeper",40,24,3000,22,35,0.875,5,1.153,615,21525,7848,10848,10677,49.6,65.83,0.8294,0.875,FALSE,0,TRUE
"SCH0413",2024-09-25,"Normal",FALSE,"Wednesday",FALSE,"CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",630,11.45,1050,"Volvo AC Seater",44,20,2500,19,27,0.614,17,1.022,1075,29025,12600,15100,13925,47.98,46.07,0.5447,0.614,FALSE,0,TRUE
"SCH0414",2025-01-10,"Winter",FALSE,"Friday",FALSE,"CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",680,12.36,1145,"Volvo AC Semi-Sleeper",40,24,3000,6,24,0.6,16,1.063,1215,29160,16320,19320,9840,33.74,42.88,0.7103,0.6,FALSE,0,TRUE
"SCH0415",2025-02-27,"Winter",FALSE,"Thursday",FALSE,"CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",680,12.36,1145,"Volvo AC Seater",44,20,2500,21,28,0.636,16,1.032,1180,33040,13600,16100,16940,51.27,48.59,0.5381,0.636,FALSE,0,TRUE
"SCH0416",2024-09-22,"Normal",FALSE,"Sunday",TRUE,"CHENNAI KILAMBAKKAM KCBT","MADURAI",463,8.42,740,"Volvo AC Semi-Sleeper",40,24,3000,19,32,0.8,8,1.205,890,28480,11112,14112,14368,50.45,61.51,0.762,0.8,FALSE,0,TRUE
"SCH0417",2024-12-26,"Winter",FALSE,"Thursday",FALSE,"COIMBATORE","SALEM",165,3,295,"Volvo AC Semi-Sleeper",40,24,3000,5,28,0.7,12,1.133,335,9380,3960,6960,2420,25.8,56.85,1.0545,0.7,FALSE,0,TRUE
"SCH0418",2024-09-24,"Normal",FALSE,"Tuesday",FALSE,"TIRUNELVELI","MADURAI",175,3.18,280,"Volvo AC Semi-Sleeper",40,24,3000,21,20,0.5,20,1.077,300,6000,4200,7200,-1200,-20,34.29,1.0286,0.5,FALSE,0,TRUE
"SCH0419",2025-02-14,"Winter",FALSE,"Friday",FALSE,"THANJAVUR","TRICHY",77,1.4,120,"Volvo AC Semi-Sleeper",40,24,3000,5,28,0.7,12,1.064,130,3640,1848,4848,-1208,-33.19,47.27,1.574,0.7,FALSE,0,TRUE
"SCH0420",2024-10-17,"Festive",FALSE,"Thursday",FALSE,"NAGERCOIL","TRICHY",395,7.18,650,"Volvo AC Sleeper",36,28,3500,18,35,0.972,1,1.349,875,30625,11060,14560,16065,52.46,77.53,1.0239,0.972,FALSE,0,TRUE
"SCH0421",2024-10-07,"Festive",FALSE,"Monday",FALSE,"COIMBATORE","SALEM",165,3,295,"Volvo AC Semi-Sleeper",40,24,3000,17,37,0.925,3,1.387,410,15170,3960,6960,8210,54.12,91.94,1.0545,0.925,FALSE,0,TRUE
"SCH0422",2025-02-21,"Winter",FALSE,"Friday",FALSE,"CHENNAI KILAMBAKKAM KCBT","THANJAVUR",347,6.31,545,"Volvo AC Semi-Sleeper",40,24,3000,7,27,0.675,13,1.008,550,14850,8328,11328,3522,23.72,42.8,0.8161,0.675,FALSE,0,TRUE
"SCH0423",2024-10-24,"Festive",TRUE,"Thursday",FALSE,"CHENNAI KILAMBAKKAM KCBT","SALEM",337,6.13,535,"Volvo AC Semi-Sleeper",40,24,3000,18,35,0.875,5,1.237,660,23100,8088,11088,12012,52,68.55,0.8226,0.875,FALSE,0,TRUE
"SCH0424",2024-10-17,"Festive",FALSE,"Thursday",FALSE,"CHENNAI KILAMBAKKAM KCBT","COIMBATORE",497,9.04,825,"Volvo AC Sleeper",36,28,3500,10,30,0.833,6,1.254,1035,31050,13916,17416,13634,43.91,62.47,0.9734,0.833,FALSE,0,TRUE
"SCH0425",2025-01-22,"Winter",FALSE,"Wednesday",FALSE,"TIRUCHENDUR","MADURAI",195,3.55,320,"Volvo AC Sleeper",36,28,3500,17,26,0.722,10,1.137,365,9490,5460,8960,530,5.58,48.67,1.2764,0.722,FALSE,0,TRUE
"SCH0426",2024-09-19,"Normal",FALSE,"Thursday",FALSE,"CHENNAI KILAMBAKKAM KCBT","SALEM",337,6.13,535,"Volvo AC Seater",44,20,2500,19,31,0.705,13,1.044,560,17360,6740,9240,8120,46.77,51.51,0.6231,0.705,FALSE,0,TRUE
"SCH0427",2025-02-06,"Winter",FALSE,"Thursday",FALSE,"TIRUNELVELI","MADURAI",175,3.18,280,"Volvo AC Semi-Sleeper",40,24,3000,20,23,0.575,17,1.037,290,6670,4200,7200,-530,-7.95,38.11,1.0286,0.575,TRUE,65,FALSE
"SCH0428",2024-12-31,"Winter",FALSE,"Tuesday",FALSE,"NAGERCOIL","TRICHY",395,7.18,650,"Volvo AC Sleeper",36,28,3500,22,28,0.778,8,1.245,810,22680,11060,14560,8120,35.8,57.42,1.0239,0.778,FALSE,0,TRUE
"SCH0429",2024-10-07,"Festive",FALSE,"Monday",FALSE,"TIRUNELVELI","MADURAI",175,3.18,280,"Volvo AC Seater",44,20,2500,6,39,0.886,5,1.177,330,12870,3500,6000,6870,53.38,73.54,0.7792,0.886,FALSE,0,TRUE
"SCH0430",2024-12-12,"Winter",FALSE,"Thursday",FALSE,"CHENNAI KILAMBAKKAM KCBT","MADURAI",463,8.42,740,"Volvo AC Sleeper",36,28,3500,5,27,0.75,9,1.162,860,23220,12964,16464,6756,29.1,50.15,0.9878,0.75,FALSE,0,TRUE
"SCH0431",2024-10-18,"Festive",FALSE,"Friday",FALSE,"NAGERCOIL","TRICHY",395,7.18,650,"Volvo AC Semi-Sleeper",40,24,3000,18,31,0.775,9,1.235,805,24955,9480,12480,12475,49.99,63.18,0.7899,0.775,FALSE,0,TRUE
"SCH0432",2025-01-15,"Winter",TRUE,"Wednesday",FALSE,"CHENNAI KILAMBAKKAM KCBT","MADURAI",463,8.42,740,"Volvo AC Seater",44,20,2500,17,34,0.773,10,1.273,940,31960,9260,11760,20200,63.2,69.03,0.5773,0.773,FALSE,0,TRUE
"SCH0433",2025-01-17,"Winter",FALSE,"Friday",FALSE,"CHENNAI KILAMBAKKAM KCBT","COIMBATORE",497,9.04,825,"Volvo AC Semi-Sleeper",40,24,3000,10,28,0.7,12,1.075,885,24780,11928,14928,9852,39.76,49.86,0.7509,0.7,FALSE,0,TRUE
"SCH0434",2024-10-13,"Festive",FALSE,"Sunday",TRUE,"CHENNAI KILAMBAKKAM KCBT","SALEM",337,6.13,535,"Volvo AC Sleeper",36,28,3500,8,36,1,0,1.353,725,26100,9436,12936,13164,50.44,77.45,1.0663,1,FALSE,0,TRUE
"SCH0435",2024-12-24,"Winter",FALSE,"Tuesday",FALSE,"CHENNAI KILAMBAKKAM KCBT","SALEM",337,6.13,535,"Volvo AC Sleeper",36,28,3500,14,29,0.806,7,1.298,695,20155,9436,12936,7219,35.82,59.81,1.0663,0.806,TRUE,58,FALSE
"SCH0436",2025-02-05,"Winter",FALSE,"Wednesday",FALSE,"CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",630,11.45,1050,"Volvo AC Semi-Sleeper",40,24,3000,17,30,0.75,10,1.299,1365,40950,15120,18120,22830,55.75,65,0.719,0.75,FALSE,0,TRUE
"SCH0437",2024-10-25,"Festive",FALSE,"Friday",FALSE,"CHENNAI KILAMBAKKAM KCBT","COIMBATORE",497,9.04,825,"Volvo AC Semi-Sleeper",40,24,3000,18,40,1,0,1.436,1185,47400,11928,14928,32472,68.51,95.37,0.7509,1,FALSE,0,TRUE
"SCH0438",2025-02-09,"Winter",FALSE,"Sunday",TRUE,"THANJAVUR","TRICHY",77,1.4,120,"Volvo AC Seater",44,20,2500,6,34,0.773,10,1.176,140,4760,1540,4040,720,15.13,61.82,1.1924,0.773,FALSE,0,TRUE
"SCH0439",2024-10-27,"Festive",FALSE,"Sunday",TRUE,"CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",631,11.47,1020,"Volvo AC Sleeper",36,28,3500,7,36,1,0,1.373,1400,50400,17668,21168,29232,58,79.87,0.9319,1,TRUE,34,FALSE
"SCH0440",2025-01-04,"Winter",FALSE,"Saturday",TRUE,"TIRUPPUR","SALEM",132,2.4,210,"Volvo AC Sleeper",36,28,3500,20,29,0.806,7,1.231,260,7540,3696,7196,344,4.56,57.12,1.5143,0.806,FALSE,0,TRUE
"SCH0441",2024-10-08,"Festive",FALSE,"Tuesday",FALSE,"TIRUCHENDUR","TRICHY",327,5.95,535,"Volvo AC Sleeper",36,28,3500,18,30,0.833,6,1.272,680,20400,9156,12656,7744,37.96,62.39,1.0751,0.833,FALSE,0,TRUE
"SCH0442",2024-11-23,"Festive",FALSE,"Saturday",TRUE,"TIRUNELVELI","MADURAI",175,3.18,280,"Volvo AC Sleeper",36,28,3500,10,36,1,0,1.466,410,14760,4900,8400,6360,43.09,84.34,1.3333,1,TRUE,59,FALSE
"SCH0443",2024-11-02,"Festive",FALSE,"Saturday",TRUE,"CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",480,8.73,750,"Volvo AC Sleeper",36,28,3500,14,36,1,0,1.483,1110,39960,13440,16940,23020,57.61,83.25,0.9803,1,FALSE,0,TRUE
"SCH0444",2025-02-21,"Winter",FALSE,"Friday",FALSE,"TIRUNELVELI","MADURAI",175,3.18,280,"Volvo AC Sleeper",36,28,3500,22,28,0.778,8,1.258,350,9800,4900,8400,1400,14.29,56,1.3333,0.778,FALSE,0,TRUE
"SCH0445",2024-11-17,"Festive",FALSE,"Sunday",TRUE,"NAGERCOIL","TIRUNELVELI",84,1.53,145,"Volvo AC Semi-Sleeper",40,24,3000,8,37,0.925,3,1.373,200,7400,2016,5016,2384,32.22,88.1,1.4929,0.925,FALSE,0,TRUE
"SCH0446",2024-11-09,"Festive",FALSE,"Saturday",TRUE,"TIRUNELVELI","MADURAI",175,3.18,280,"Volvo AC Sleeper",36,28,3500,10,33,0.917,3,1.438,405,13365,4900,8400,4965,37.15,76.37,1.3333,0.917,FALSE,0,TRUE
"SCH0447",2025-01-24,"Winter",FALSE,"Friday",FALSE,"CHENNAI KILAMBAKKAM KCBT","SALEM",337,6.13,535,"Volvo AC Sleeper",36,28,3500,18,29,0.806,7,1.262,675,19575,9436,12936,6639,33.92,58.09,1.0663,0.806,FALSE,0,TRUE
"SCH0448",2025-01-08,"Winter",FALSE,"Wednesday",FALSE,"NAGERCOIL","MADURAI",241,4.38,420,"Volvo AC Sleeper",36,28,3500,19,27,0.75,9,1.181,495,13365,6748,10248,3117,23.32,55.46,1.1812,0.75,FALSE,0,TRUE
"SCH0449",2024-12-29,"Winter",FALSE,"Sunday",TRUE,"THANJAVUR","TRICHY",77,1.4,120,"Volvo AC Sleeper",36,28,3500,8,31,0.861,5,1.193,145,4495,2156,5656,-1161,-25.83,58.38,2.0404,0.861,FALSE,0,TRUE
"SCH0450",2024-11-14,"Festive",FALSE,"Thursday",FALSE,"CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",630,11.45,1050,"Volvo AC Semi-Sleeper",40,24,3000,19,34,0.85,6,1.285,1350,45900,15120,18120,27780,60.52,72.86,0.719,0.85,FALSE,0,TRUE
"SCH0451",2024-09-21,"Normal",FALSE,"Saturday",TRUE,"CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",631,11.47,1020,"Volvo AC Semi-Sleeper",40,24,3000,20,33,0.825,7,1.175,1200,39600,15144,18144,21456,54.18,62.76,0.7189,0.825,FALSE,0,TRUE
"SCH0452",2024-11-26,"Festive",FALSE,"Tuesday",FALSE,"THANJAVUR","TRICHY",77,1.4,120,"Volvo AC Sleeper",36,28,3500,21,30,0.833,6,1.172,140,4200,2156,5656,-1456,-34.67,54.55,2.0404,0.833,FALSE,0,TRUE
"SCH0453",2024-11-11,"Festive",FALSE,"Monday",FALSE,"NAGERCOIL","TRICHY",395,7.18,650,"Volvo AC Seater",44,20,2500,17,41,0.932,3,1.495,970,39770,7900,10400,29370,73.85,100.68,0.5984,0.932,FALSE,0,TRUE
"SCH0454",2024-10-29,"Festive",FALSE,"Tuesday",FALSE,"TIRUNELVELI","TRICHY",315,5.73,510,"Volvo AC Semi-Sleeper",40,24,3000,20,33,0.825,7,1.231,630,20790,7560,10560,10230,49.21,66,0.8381,0.825,FALSE,0,TRUE
"SCH0455",2025-02-12,"Winter",FALSE,"Wednesday",FALSE,"CHENNAI KILAMBAKKAM KCBT","MADURAI",463,8.42,740,"Volvo AC Sleeper",36,28,3500,17,20,0.556,16,1.076,795,15900,12964,16464,-564,-3.55,34.34,0.9878,0.556,FALSE,0,TRUE
"SCH0456",2024-11-20,"Festive",FALSE,"Wednesday",FALSE,"TIRUCHENDUR","MADURAI",195,3.55,320,"Volvo AC Sleeper",36,28,3500,7,28,0.778,8,1.255,400,11200,5460,8960,2240,20,57.44,1.2764,0.778,FALSE,0,TRUE
"SCH0457",2024-10-25,"Festive",FALSE,"Friday",FALSE,"CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",630,11.45,1050,"Volvo AC Seater",44,20,2500,20,39,0.886,5,1.248,1310,51090,12600,15100,35990,70.44,81.1,0.5447,0.886,TRUE,59,FALSE
"SCH0458",2025-01-12,"Winter",FALSE,"Sunday",TRUE,"NAGERCOIL","MADURAI",241,4.38,420,"Volvo AC Sleeper",36,28,3500,21,31,0.861,5,1.264,530,16430,6748,10248,6182,37.63,68.17,1.1812,0.861,FALSE,0,TRUE
"SCH0459",2025-02-15,"Winter",FALSE,"Saturday",TRUE,"CHENNAI KILAMBAKKAM KCBT","MADURAI",463,8.42,740,"Volvo AC Sleeper",36,28,3500,17,24,0.667,12,1.018,755,18120,12964,16464,1656,9.14,39.14,0.9878,0.667,FALSE,0,TRUE
"SCH0460",2024-09-06,"Normal",FALSE,"Friday",FALSE,"NAGERCOIL","MADURAI",241,4.38,420,"Volvo AC Semi-Sleeper",40,24,3000,22,22,0.55,18,1.128,475,10450,5784,8784,1666,15.94,43.36,0.9112,0.55,FALSE,0,TRUE
"SCH0461",2025-01-06,"Winter",FALSE,"Monday",FALSE,"NAGERCOIL","TIRUNELVELI",84,1.53,145,"Volvo AC Sleeper",36,28,3500,19,30,0.833,6,1.295,190,5700,2352,5852,-152,-2.67,67.86,1.9352,0.833,FALSE,0,TRUE
"SCH0462",2024-12-20,"Winter",FALSE,"Friday",FALSE,"CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",680,12.36,1145,"Volvo AC Semi-Sleeper",40,24,3000,7,28,0.7,12,1.009,1155,32340,16320,19320,13020,40.26,47.56,0.7103,0.7,FALSE,0,TRUE
"SCH0463",2025-02-03,"Winter",FALSE,"Monday",FALSE,"TIRUPPUR","SALEM",132,2.4,210,"Volvo AC Sleeper",36,28,3500,22,27,0.75,9,1.262,265,7155,3696,7196,-41,-0.57,54.2,1.5143,0.75,FALSE,0,TRUE
"SCH0464",2024-10-02,"Festive",TRUE,"Wednesday",FALSE,"THANJAVUR","TRICHY",77,1.4,120,"Volvo AC Seater",44,20,2500,14,41,0.932,3,1.471,175,7175,1540,4040,3135,43.69,93.18,1.1924,0.932,TRUE,52,FALSE
"SCH0465",2024-10-19,"Festive",FALSE,"Saturday",TRUE,"CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",480,8.73,750,"Volvo AC Sleeper",36,28,3500,7,34,0.944,2,1.466,1100,37400,13440,16940,20460,54.71,77.92,0.9803,0.944,FALSE,0,TRUE
"SCH0466",2024-11-23,"Festive",FALSE,"Saturday",TRUE,"THANJAVUR","TRICHY",77,1.4,120,"Volvo AC Sleeper",36,28,3500,21,35,0.972,1,1.476,175,6125,2156,5656,469,7.66,79.55,2.0404,0.972,FALSE,0,TRUE
"SCH0467",2024-10-17,"Festive",FALSE,"Thursday",FALSE,"CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",480,8.73,750,"Volvo AC Semi-Sleeper",40,24,3000,19,35,0.875,5,1.264,950,33250,11520,14520,18730,56.33,69.27,0.7562,0.875,FALSE,0,TRUE
"SCH0468",2025-01-26,"Winter",TRUE,"Sunday",TRUE,"CHENNAI KILAMBAKKAM KCBT","SALEM",337,6.13,535,"Volvo AC Semi-Sleeper",40,24,3000,14,35,0.875,5,1.174,630,22050,8088,11088,10962,49.71,65.43,0.8226,0.875,FALSE,0,TRUE
"SCH0469",2025-01-08,"Winter",FALSE,"Wednesday",FALSE,"NAGERCOIL","TIRUNELVELI",84,1.53,145,"Volvo AC Semi-Sleeper",40,24,3000,19,27,0.675,13,1.124,165,4455,2016,5016,-561,-12.59,53.04,1.4929,0.675,FALSE,0,TRUE
"SCH0470",2024-12-21,"Winter",FALSE,"Saturday",TRUE,"MADURAI","TRICHY",135,2.45,220,"Volvo AC Semi-Sleeper",40,24,3000,22,23,0.575,17,1.075,235,5405,3240,6240,-835,-15.45,40.04,1.1556,0.575,FALSE,0,TRUE
"SCH0471",2024-12-28,"Winter",FALSE,"Saturday",TRUE,"NAGERCOIL","TIRUNELVELI",84,1.53,145,"Volvo AC Sleeper",36,28,3500,18,34,0.944,2,1.344,195,6630,2352,5852,778,11.73,78.93,1.9352,0.944,FALSE,0,TRUE
"SCH0472",2024-12-24,"Winter",FALSE,"Tuesday",FALSE,"NAGERCOIL","MADURAI",241,4.38,420,"Volvo AC Seater",44,20,2500,10,37,0.841,7,1.154,485,17945,4820,7320,10625,59.21,74.46,0.6903,0.841,FALSE,0,TRUE
"SCH0473",2024-09-10,"Normal",FALSE,"Tuesday",FALSE,"TIRUNELVELI","TRICHY",315,5.73,510,"Volvo AC Semi-Sleeper",40,24,3000,19,23,0.575,17,1.056,540,12420,7560,10560,1860,14.98,39.43,0.8381,0.575,FALSE,0,TRUE
"SCH0474",2024-12-24,"Winter",FALSE,"Tuesday",FALSE,"NAGERCOIL","TRICHY",395,7.18,650,"Volvo AC Sleeper",36,28,3500,7,25,0.694,11,1.061,690,17250,11060,14560,2690,15.59,43.67,1.0239,0.694,FALSE,0,TRUE
