"booking_id","schedule_id","origin","destination","travel_date","season","is_holiday","bus_type","distance_km","days_in_advance","booking_channel","seat_class","passenger_type","fare_paid_inr","cancellation","refund_inr","net_revenue_inr"
"BK00145","SCH0385","NAGERCOIL","TIRUNELVELI",2024-10-20,"Festive",FALSE,"Volvo AC Seater",84,0,"Online","Sleeper","Adult",190,FALSE,0,190
"BK00146","SCH0464","THANJAVUR","TRICHY",2024-10-02,"Festive",TRUE,"Volvo AC Seater",77,24,"Online","Semi-Sleeper","Senior",90,FALSE,0,90
"BK00147","SCH0149","CHENNAI KILAMBAKKAM KCBT","MADURAI",2024-09-20,"Normal",FALSE,"Volvo AC Seater",463,15,"Online","Semi-Sleeper","Adult",610,FALSE,0,610
"BK00148","SCH0200","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2024-09-26,"Normal",FALSE,"Volvo AC Sleeper",631,6,"Online","Seater","Adult",1045,FALSE,0,1045
"BK00149","SCH0136","CHENNAI KILAMBAKKAM KCBT","SALEM",2024-10-18,"Festive",FALSE,"Volvo AC Semi-Sleeper",337,12,"Counter","Semi-Sleeper","Adult",515,FALSE,0,515
"BK00150","SCH0482","THANJAVUR","TRICHY",2024-12-26,"Winter",FALSE,"Volvo AC Sleeper",77,7,"Online","Semi-Sleeper","Senior",115,FALSE,0,115
"BK00151","SCH0480","NAGERCOIL","TRICHY",2024-12-17,"Winter",FALSE,"Volvo AC Seater",395,12,"Online","Semi-Sleeper","Adult",625,FALSE,0,625
"BK00152","SCH0071","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2024-11-08,"Festive",FALSE,"Volvo AC Semi-Sleeper",630,14,"Phone","Semi-Sleeper","Adult",970,FALSE,0,970
"BK00153","SCH0047","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2024-11-02,"Festive",FALSE,"Volvo AC Seater",631,13,"Online","Semi-Sleeper","Adult",1000,FALSE,0,1000
"BK00154","SCH0423","CHENNAI KILAMBAKKAM KCBT","SALEM",2024-10-24,"Festive",TRUE,"Volvo AC Semi-Sleeper",337,4,"Online","Semi-Sleeper","Adult",585,TRUE,439,146
"BK00155","SCH0208","NAGERCOIL","MADURAI",2024-12-10,"Winter",FALSE,"Volvo AC Sleeper",241,29,"Online","Semi-Sleeper","Senior",320,FALSE,0,320
"BK00156","SCH0396","MADURAI","TRICHY",2024-11-27,"Festive",FALSE,"Volvo AC Sleeper",135,4,"Agent","Semi-Sleeper","Adult",225,FALSE,0,225
"BK00157","SCH0203","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2024-11-29,"Festive",FALSE,"Volvo AC Sleeper",497,10,"Agent","Seater","Adult",755,FALSE,0,755
"BK00158","SCH0193","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2024-09-10,"Normal",FALSE,"Volvo AC Semi-Sleeper",347,16,"Online","Semi-Sleeper","Adult",460,FALSE,0,460
"BK00159","SCH0193","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2024-09-10,"Normal",FALSE,"Volvo AC Semi-Sleeper",347,7,"Counter","Semi-Sleeper","Senior",525,FALSE,0,525
"BK00160","SCH0205","TIRUCHENDUR","MADURAI",2025-01-30,"Winter",FALSE,"Volvo AC Sleeper",195,2,"Online","Sleeper","Adult",355,FALSE,0,355
"BK00161","SCH0116","NAGERCOIL","TRICHY",2025-01-29,"Winter",FALSE,"Volvo AC Semi-Sleeper",395,22,"Phone","Sleeper","Student",470,FALSE,0,470
"BK00162","SCH0350","MADURAI","TRICHY",2025-02-28,"Winter",FALSE,"Volvo AC Sleeper",135,1,"Online","Sleeper","Senior",255,FALSE,0,255
"BK00163","SCH0129","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2024-10-25,"Festive",FALSE,"Volvo AC Semi-Sleeper",480,9,"Online","Sleeper","Student",625,FALSE,0,625
"BK00164","SCH0261","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2024-09-24,"Normal",FALSE,"Volvo AC Semi-Sleeper",680,27,"Phone","Seater","Adult",1050,FALSE,0,1050
"BK00165","SCH0482","THANJAVUR","TRICHY",2024-12-26,"Winter",FALSE,"Volvo AC Sleeper",77,7,"Online","Sleeper","Student",110,FALSE,0,110
"BK00166","SCH0243","MADURAI","TRICHY",2025-01-24,"Winter",FALSE,"Volvo AC Seater",135,8,"Online","Semi-Sleeper","Adult",220,FALSE,0,220
"BK00167","SCH0212","CHENNAI KILAMBAKKAM KCBT","TRICHY",2025-01-12,"Winter",FALSE,"Volvo AC Sleeper",336,3,"Online","Sleeper","Adult",590,FALSE,0,590
"BK00168","SCH0129","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2024-10-25,"Festive",FALSE,"Volvo AC Semi-Sleeper",480,5,"Online","Sleeper","Adult",760,FALSE,0,760
"BK00169","SCH0241","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2024-11-24,"Festive",FALSE,"Volvo AC Semi-Sleeper",497,12,"Online","Seater","Senior",690,FALSE,0,690
"BK00170","SCH0132","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2024-11-22,"Festive",FALSE,"Volvo AC Semi-Sleeper",630,14,"Phone","Sleeper","Adult",970,FALSE,0,970
"BK00171","SCH0278","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2024-10-18,"Festive",FALSE,"Volvo AC Semi-Sleeper",346,17,"Online","Seater","Adult",560,FALSE,0,560
"BK00172","SCH0452","THANJAVUR","TRICHY",2024-11-26,"Festive",FALSE,"Volvo AC Sleeper",77,22,"Online","Sleeper","Adult",100,FALSE,0,100
"BK00173","SCH0406","TIRUCHENDUR","TRICHY",2024-12-03,"Winter",FALSE,"Volvo AC Seater",327,1,"Counter","Semi-Sleeper","Adult",760,FALSE,0,760
"BK00174","SCH0430","CHENNAI KILAMBAKKAM KCBT","MADURAI",2024-12-12,"Winter",FALSE,"Volvo AC Sleeper",463,29,"Counter","Seater","Senior",600,FALSE,0,600
"BK00175","SCH0025","NAGERCOIL","MADURAI",2024-10-13,"Festive",FALSE,"Volvo AC Semi-Sleeper",241,1,"Online","Semi-Sleeper","Adult",575,FALSE,0,575
"BK00176","SCH0340","NAGERCOIL","MADURAI",2024-12-24,"Winter",FALSE,"Volvo AC Semi-Sleeper",241,12,"Agent","Semi-Sleeper","Adult",415,FALSE,0,415
"BK00177","SCH0420","NAGERCOIL","TRICHY",2024-10-17,"Festive",FALSE,"Volvo AC Sleeper",395,8,"Counter","Semi-Sleeper","Student",535,FALSE,0,535
"BK00178","SCH0118","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2024-12-11,"Winter",FALSE,"Volvo AC Semi-Sleeper",346,14,"Online","Sleeper","Adult",630,FALSE,0,630
"BK00179","SCH0010","NAGERCOIL","TIRUNELVELI",2025-01-31,"Winter",FALSE,"Volvo AC Sleeper",84,4,"Agent","Sleeper","Adult",155,FALSE,0,155
"BK00180","SCH0306","COIMBATORE","SALEM",2024-09-30,"Normal",FALSE,"Volvo AC Sleeper",165,10,"Online","Semi-Sleeper","Adult",295,FALSE,0,295
"BK00181","SCH0494","TIRUNELVELI","MADURAI",2025-02-09,"Winter",FALSE,"Volvo AC Semi-Sleeper",175,22,"Online","Semi-Sleeper","Adult",250,FALSE,0,250
"BK00182","SCH0440","TIRUPPUR","SALEM",2025-01-04,"Winter",FALSE,"Volvo AC Sleeper",132,3,"Online","Semi-Sleeper","Student",210,FALSE,0,210
"BK00183","SCH0129","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2024-10-25,"Festive",FALSE,"Volvo AC Semi-Sleeper",480,3,"Counter","Sleeper","Student",795,FALSE,0,795
"BK00184","SCH0474","NAGERCOIL","TRICHY",2024-12-24,"Winter",FALSE,"Volvo AC Sleeper",395,13,"Online","Sleeper","Student",520,FALSE,0,520
"BK00185","SCH0472","NAGERCOIL","MADURAI",2024-12-24,"Winter",FALSE,"Volvo AC Seater",241,2,"Counter","Sleeper","Adult",475,FALSE,0,475
"BK00186","SCH0277","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2024-11-06,"Festive",FALSE,"Volvo AC Sleeper",631,11,"Online","Sleeper","Adult",935,FALSE,0,935
"BK00187","SCH0100","CHENNAI KILAMBAKKAM KCBT","SALEM",2024-12-15,"Winter",FALSE,"Volvo AC Semi-Sleeper",337,10,"Online","Semi-Sleeper","Senior",450,FALSE,0,450
"BK00188","SCH0488","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2025-02-04,"Winter",FALSE,"Volvo AC Semi-Sleeper",630,1,"Counter","Sleeper","Adult",1490,FALSE,0,1490
"BK00189","SCH0190","COIMBATORE","SALEM",2024-10-03,"Festive",FALSE,"Volvo AC Sleeper",165,16,"Counter","Sleeper","Adult",260,FALSE,0,260
"BK00190","SCH0026","TIRUCHENDUR","MADURAI",2024-12-12,"Winter",FALSE,"Volvo AC Semi-Sleeper",195,5,"Online","Sleeper","Senior",295,FALSE,0,295
"BK00191","SCH0080","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2025-02-15,"Winter",FALSE,"Volvo AC Semi-Sleeper",631,8,"Online","Semi-Sleeper","Adult",985,FALSE,0,985
"BK00192","SCH0188","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2025-01-29,"Winter",FALSE,"Volvo AC Semi-Sleeper",630,7,"Online","Semi-Sleeper","Adult",1140,FALSE,0,1140
"BK00193","SCH0434","CHENNAI KILAMBAKKAM KCBT","SALEM",2024-10-13,"Festive",FALSE,"Volvo AC Sleeper",337,11,"Online","Semi-Sleeper","Student",440,FALSE,0,440
"BK00194","SCH0054","NAGERCOIL","TIRUNELVELI",2024-10-11,"Festive",FALSE,"Volvo AC Semi-Sleeper",84,13,"Phone","Semi-Sleeper","Senior",125,FALSE,0,125
"BK00195","SCH0190","COIMBATORE","SALEM",2024-10-03,"Festive",FALSE,"Volvo AC Sleeper",165,17,"Online","Semi-Sleeper","Senior",225,FALSE,0,225
"BK00196","SCH0130","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2024-11-14,"Festive",FALSE,"Volvo AC Semi-Sleeper",680,23,"Online","Sleeper","Child",525,FALSE,0,525
"BK00197","SCH0224","TIRUCHENDUR","TRICHY",2025-01-12,"Winter",FALSE,"Volvo AC Seater",327,4,"Phone","Sleeper","Adult",570,FALSE,0,570
"BK00198","SCH0478","CHENNAI KILAMBAKKAM KCBT","SALEM",2024-10-31,"Festive",FALSE,"Volvo AC Sleeper",337,3,"Agent","Sleeper","Adult",635,FALSE,0,635
"BK00199","SCH0282","COIMBATORE","SALEM",2024-10-31,"Festive",FALSE,"Volvo AC Sleeper",165,12,"Counter","Sleeper","Adult",275,FALSE,0,275
"BK00200","SCH0462","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2024-12-20,"Winter",FALSE,"Volvo AC Semi-Sleeper",680,18,"Online","Semi-Sleeper","Adult",945,FALSE,0,945
"BK00201","SCH0225","TIRUCHENDUR","TRICHY",2025-02-06,"Winter",FALSE,"Volvo AC Sleeper",327,4,"Counter","Seater","Adult",545,FALSE,0,545
"BK00202","SCH0328","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2024-11-20,"Festive",FALSE,"Volvo AC Seater",680,12,"Online","Sleeper","Adult",1045,FALSE,0,1045
"BK00203","SCH0317","TIRUCHENDUR","TRICHY",2025-02-15,"Winter",FALSE,"Volvo AC Sleeper",327,4,"Online","Sleeper","Adult",585,FALSE,0,585
"BK00204","SCH0095","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2025-02-12,"Winter",FALSE,"Volvo AC Sleeper",497,5,"Online","Semi-Sleeper","Adult",855,FALSE,0,855
"BK00205","SCH0484","NAGERCOIL","TIRUNELVELI",2024-12-24,"Winter",FALSE,"Volvo AC Semi-Sleeper",84,8,"Counter","Seater","Adult",130,FALSE,0,130
"BK00206","SCH0051","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2025-01-31,"Winter",FALSE,"Volvo AC Semi-Sleeper",630,4,"Counter","Sleeper","Adult",1060,FALSE,0,1060
"BK00207","SCH0319","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2024-12-05,"Winter",FALSE,"Volvo AC Semi-Sleeper",480,17,"Online","Semi-Sleeper","Adult",610,FALSE,0,610
"BK00208","SCH0398","CHENNAI KILAMBAKKAM KCBT","MADURAI",2024-11-06,"Festive",FALSE,"Volvo AC Seater",463,1,"Counter","Seater","Adult",1015,FALSE,0,1015
"BK00209","SCH0235","MADURAI","TRICHY",2024-11-13,"Festive",FALSE,"Volvo AC Sleeper",135,4,"Online","Semi-Sleeper","Senior",210,FALSE,0,210
"BK00210","SCH0237","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2024-12-26,"Winter",FALSE,"Volvo AC Sleeper",680,28,"Counter","Sleeper","Adult",1030,FALSE,0,1030
"BK00211","SCH0247","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2024-12-14,"Winter",FALSE,"Volvo AC Semi-Sleeper",347,2,"Online","Semi-Sleeper","Adult",610,FALSE,0,610
"BK00212","SCH0285","TIRUNELVELI","TRICHY",2024-11-12,"Festive",FALSE,"Volvo AC Seater",315,16,"Online","Seater","Student",365,FALSE,0,365
"BK00213","SCH0146","TIRUNELVELI","MADURAI",2024-11-27,"Festive",FALSE,"Volvo AC Sleeper",175,3,"Online","Semi-Sleeper","Adult",315,FALSE,0,315
"BK00214","SCH0097","TIRUNELVELI","TRICHY",2024-10-21,"Festive",FALSE,"Volvo AC Seater",315,3,"Online","Semi-Sleeper","Student",500,FALSE,0,500
"BK00215","SCH0024","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2024-11-20,"Festive",FALSE,"Volvo AC Seater",347,2,"Online","Sleeper","Adult",675,FALSE,0,675
"BK00216","SCH0238","TIRUNELVELI","TRICHY",2024-09-25,"Normal",FALSE,"Volvo AC Seater",315,7,"Online","Sleeper","Adult",520,FALSE,0,520
"BK00217","SCH0223","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2024-10-11,"Festive",FALSE,"Volvo AC Sleeper",346,8,"Phone","Sleeper","Student",550,FALSE,0,550
"BK00218","SCH0497","NAGERCOIL","MADURAI",2025-02-15,"Winter",FALSE,"Volvo AC Semi-Sleeper",241,3,"Online","Semi-Sleeper","Senior",420,FALSE,0,420
"BK00219","SCH0005","THANJAVUR","TRICHY",2024-10-20,"Festive",FALSE,"Volvo AC Sleeper",77,18,"Online","Semi-Sleeper","Adult",100,FALSE,0,100
"BK00220","SCH0407","NAGERCOIL","TRICHY",2024-10-18,"Festive",FALSE,"Volvo AC Semi-Sleeper",395,8,"Counter","Semi-Sleeper","Senior",540,FALSE,0,540
"BK00221","SCH0482","THANJAVUR","TRICHY",2024-12-26,"Winter",FALSE,"Volvo AC Sleeper",77,30,"Online","Sleeper","Adult",105,FALSE,0,105
"BK00222","SCH0062","CHENNAI KILAMBAKKAM KCBT","TRICHY",2024-11-25,"Festive",FALSE,"Volvo AC Sleeper",336,20,"Online","Seater","Student",365,FALSE,0,365
"BK00223","SCH0446","TIRUNELVELI","MADURAI",2024-11-09,"Festive",FALSE,"Volvo AC Sleeper",175,3,"Phone","Sleeper","Child",155,TRUE,116,39
"BK00224","SCH0022","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2025-02-11,"Winter",FALSE,"Volvo AC Sleeper",630,10,"Online","Semi-Sleeper","Child",510,FALSE,0,510
"BK00225","SCH0152","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2025-02-11,"Winter",FALSE,"Volvo AC Semi-Sleeper",631,6,"Counter","Sleeper","Adult",1045,FALSE,0,1045
"BK00226","SCH0300","MADURAI","TRICHY",2025-01-18,"Winter",FALSE,"Volvo AC Seater",135,27,"Online","Sleeper","Adult",190,FALSE,0,190
"BK00227","SCH0410","TIRUCHENDUR","TRICHY",2025-02-13,"Winter",FALSE,"Volvo AC Seater",327,11,"Online","Semi-Sleeper","Adult",515,FALSE,0,515
"BK00228","SCH0467","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2024-10-17,"Festive",FALSE,"Volvo AC Semi-Sleeper",480,30,"Online","Sleeper","Student",555,FALSE,0,555
"BK00229","SCH0469","NAGERCOIL","TIRUNELVELI",2025-01-08,"Winter",FALSE,"Volvo AC Semi-Sleeper",84,12,"Online","Sleeper","Adult",140,FALSE,0,140
"BK00230","SCH0153","MADURAI","TRICHY",2024-10-22,"Festive",FALSE,"Volvo AC Sleeper",135,19,"Phone","Semi-Sleeper","Student",160,FALSE,0,160
"BK00231","SCH0232","TIRUCHENDUR","TRICHY",2025-02-08,"Winter",FALSE,"Volvo AC Sleeper",327,4,"Counter","Sleeper","Student",475,FALSE,0,475
"BK00232","SCH0309","TIRUNELVELI","TRICHY",2024-12-27,"Winter",FALSE,"Volvo AC Semi-Sleeper",315,1,"Online","Seater","Adult",640,TRUE,480,160
"BK00233","SCH0358","TIRUNELVELI","MADURAI",2025-01-06,"Winter",FALSE,"Volvo AC Seater",175,27,"Online","Sleeper","Adult",235,FALSE,0,235
"BK00234","SCH0151","CHENNAI KILAMBAKKAM KCBT","TRICHY",2024-12-02,"Winter",FALSE,"Volvo AC Sleeper",336,5,"Online","Sleeper","Student",480,FALSE,0,480
"BK00235","SCH0046","CHENNAI KILAMBAKKAM KCBT","MADURAI",2024-11-15,"Festive",TRUE,"Volvo AC Seater",463,7,"Online","Sleeper","Senior",710,FALSE,0,710
"BK00236","SCH0481","NAGERCOIL","TIRUNELVELI",2024-10-06,"Festive",FALSE,"Volvo AC Semi-Sleeper",84,16,"Phone","Seater","Adult",120,FALSE,0,120
"BK00237","SCH0017","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2024-11-11,"Festive",FALSE,"Volvo AC Seater",631,25,"Online","Semi-Sleeper","Adult",835,FALSE,0,835
"BK00238","SCH0426","CHENNAI KILAMBAKKAM KCBT","SALEM",2024-09-19,"Normal",FALSE,"Volvo AC Seater",337,15,"Counter","Semi-Sleeper","Adult",470,FALSE,0,470
"BK00239","SCH0169","CHENNAI KILAMBAKKAM KCBT","MADURAI",2025-02-19,"Winter",FALSE,"Volvo AC Seater",463,2,"Online","Semi-Sleeper","Student",765,FALSE,0,765
"BK00240","SCH0383","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2024-09-05,"Normal",FALSE,"Volvo AC Sleeper",497,10,"Agent","Sleeper","Adult",795,FALSE,0,795
"BK00241","SCH0200","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2024-09-26,"Normal",FALSE,"Volvo AC Sleeper",631,11,"Online","Sleeper","Adult",960,FALSE,0,960
"BK00242","SCH0042","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2025-02-13,"Winter",FALSE,"Volvo AC Sleeper",631,26,"Online","Seater","Adult",900,FALSE,0,900
"BK00243","SCH0083","MADURAI","TRICHY",2025-01-18,"Winter",FALSE,"Volvo AC Sleeper",135,14,"Online","Sleeper","Adult",205,FALSE,0,205
"BK00244","SCH0322","TIRUPPUR","SALEM",2025-01-26,"Winter",TRUE,"Volvo AC Semi-Sleeper",132,5,"Online","Sleeper","Senior",195,FALSE,0,195
"BK00245","SCH0179","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2024-09-10,"Normal",FALSE,"Volvo AC Sleeper",480,6,"Phone","Semi-Sleeper","Adult",805,FALSE,0,805
"BK00246","SCH0423","CHENNAI KILAMBAKKAM KCBT","SALEM",2024-10-24,"Festive",TRUE,"Volvo AC Semi-Sleeper",337,11,"Counter","Seater","Adult",495,FALSE,0,495
"BK00247","SCH0198","CHENNAI KILAMBAKKAM KCBT","MADURAI",2024-09-25,"Normal",FALSE,"Volvo AC Sleeper",463,6,"Online","Seater","Senior",725,FALSE,0,725
"BK00248","SCH0162","CHENNAI KILAMBAKKAM KCBT","TRICHY",2025-01-14,"Winter",TRUE,"Volvo AC Semi-Sleeper",336,18,"Online","Semi-Sleeper","Adult",430,FALSE,0,430
"BK00249","SCH0103","CHENNAI KILAMBAKKAM KCBT","MADURAI",2025-01-05,"Winter",FALSE,"Volvo AC Semi-Sleeper",463,5,"Online","Seater","Adult",810,FALSE,0,810
"BK00250","SCH0129","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2024-10-25,"Festive",FALSE,"Volvo AC Semi-Sleeper",480,28,"Counter","Sleeper","Adult",615,FALSE,0,615
"BK00251","SCH0220","NAGERCOIL","TIRUNELVELI",2024-09-27,"Normal",FALSE,"Volvo AC Semi-Sleeper",84,9,"Counter","Sleeper","Adult",140,FALSE,0,140
"BK00252","SCH0382","THANJAVUR","TRICHY",2024-12-23,"Winter",FALSE,"Volvo AC Semi-Sleeper",77,30,"Counter","Semi-Sleeper","Adult",100,FALSE,0,100
"BK00253","SCH0202","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2025-01-31,"Winter",FALSE,"Volvo AC Semi-Sleeper",631,26,"Counter","Sleeper","Adult",835,FALSE,0,835
"BK00254","SCH0240","CHENNAI KILAMBAKKAM KCBT","SALEM",2024-10-25,"Festive",FALSE,"Volvo AC Sleeper",337,10,"Online","Semi-Sleeper","Adult",485,FALSE,0,485
"BK00255","SCH0040","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2024-10-23,"Festive",FALSE,"Volvo AC Sleeper",631,3,"Online","Seater","Adult",1155,FALSE,0,1155
"BK00256","SCH0125","NAGERCOIL","TRICHY",2024-09-16,"Normal",FALSE,"Volvo AC Sleeper",395,5,"Agent","Semi-Sleeper","Adult",665,TRUE,499,166
"BK00257","SCH0230","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2025-01-26,"Winter",TRUE,"Volvo AC Seater",480,11,"Agent","Seater","Adult",725,FALSE,0,725
"BK00258","SCH0010","NAGERCOIL","TIRUNELVELI",2025-01-31,"Winter",FALSE,"Volvo AC Sleeper",84,12,"Counter","Sleeper","Adult",140,FALSE,0,140
"BK00259","SCH0256","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2025-01-23,"Winter",FALSE,"Volvo AC Semi-Sleeper",497,6,"Counter","Sleeper","Adult",830,FALSE,0,830
"BK00260","SCH0043","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2024-10-04,"Festive",FALSE,"Volvo AC Sleeper",480,4,"Online","Semi-Sleeper","Adult",815,FALSE,0,815
"BK00261","SCH0032","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2024-09-07,"Normal",FALSE,"Volvo AC Semi-Sleeper",480,22,"Phone","Sleeper","Adult",605,FALSE,0,605
"BK00262","SCH0463","TIRUPPUR","SALEM",2025-02-03,"Winter",FALSE,"Volvo AC Sleeper",132,25,"Online","Sleeper","Student",155,FALSE,0,155
"BK00263","SCH0444","TIRUNELVELI","MADURAI",2025-02-21,"Winter",FALSE,"Volvo AC Sleeper",175,30,"Online","Semi-Sleeper","Adult",250,FALSE,0,250
"BK00264","SCH0438","THANJAVUR","TRICHY",2025-02-09,"Winter",FALSE,"Volvo AC Seater",77,3,"Counter","Semi-Sleeper","Adult",150,FALSE,0,150
"BK00265","SCH0498","NAGERCOIL","TIRUNELVELI",2024-09-20,"Normal",FALSE,"Volvo AC Semi-Sleeper",84,15,"Online","Sleeper","Senior",110,FALSE,0,110
"BK00266","SCH0077","CHENNAI KILAMBAKKAM KCBT","TRICHY",2025-02-07,"Winter",FALSE,"Volvo AC Semi-Sleeper",336,19,"Online","Semi-Sleeper","Student",410,FALSE,0,410
"BK00267","SCH0426","CHENNAI KILAMBAKKAM KCBT","SALEM",2024-09-19,"Normal",FALSE,"Volvo AC Seater",337,9,"Online","Sleeper","Adult",500,TRUE,375,125
"BK00268","SCH0275","TIRUCHENDUR","MADURAI",2024-10-05,"Festive",FALSE,"Volvo AC Semi-Sleeper",195,27,"Online","Sleeper","Adult",270,FALSE,0,270
"BK00269","SCH0415","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2025-02-27,"Winter",FALSE,"Volvo AC Seater",680,22,"Counter","Semi-Sleeper","Adult",995,FALSE,0,995
"BK00270","SCH0194","TIRUPPUR","SALEM",2024-10-23,"Festive",FALSE,"Volvo AC Sleeper",132,7,"Online","Semi-Sleeper","Adult",230,FALSE,0,230
"BK00271","SCH0317","TIRUCHENDUR","TRICHY",2025-02-15,"Winter",FALSE,"Volvo AC Sleeper",327,6,"Online","Seater","Child",280,FALSE,0,280
"BK00272","SCH0483","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2024-09-23,"Normal",FALSE,"Volvo AC Seater",346,4,"Online","Semi-Sleeper","Adult",690,FALSE,0,690
"BK00273","SCH0343","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2024-09-16,"Normal",FALSE,"Volvo AC Seater",347,10,"Online","Semi-Sleeper","Adult",505,FALSE,0,505
"BK00274","SCH0054","NAGERCOIL","TIRUNELVELI",2024-10-11,"Festive",FALSE,"Volvo AC Semi-Sleeper",84,27,"Agent","Sleeper","Adult",125,FALSE,0,125
"BK00275","SCH0181","THANJAVUR","TRICHY",2024-09-09,"Normal",FALSE,"Volvo AC Sleeper",77,24,"Counter","Semi-Sleeper","Adult",110,FALSE,0,110
"BK00276","SCH0273","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2024-11-19,"Festive",FALSE,"Volvo AC Seater",480,22,"Online","Semi-Sleeper","Adult",605,FALSE,0,605
"BK00277","SCH0457","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2024-10-25,"Festive",FALSE,"Volvo AC Seater",630,8,"Phone","Sleeper","Adult",1020,TRUE,765,255
"BK00278","SCH0132","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2024-11-22,"Festive",FALSE,"Volvo AC Semi-Sleeper",630,2,"Phone","Semi-Sleeper","Student",1015,FALSE,0,1015
"BK00279","SCH0480","NAGERCOIL","TRICHY",2024-12-17,"Winter",FALSE,"Volvo AC Seater",395,6,"Online","Semi-Sleeper","Senior",610,FALSE,0,610
"BK00280","SCH0485","TIRUPPUR","SALEM",2025-02-09,"Winter",FALSE,"Volvo AC Semi-Sleeper",132,30,"Online","Semi-Sleeper","Student",160,FALSE,0,160
"BK00281","SCH0188","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2025-01-29,"Winter",FALSE,"Volvo AC Semi-Sleeper",630,8,"Agent","Semi-Sleeper","Adult",1010,FALSE,0,1010
"BK00282","SCH0082","CHENNAI KILAMBAKKAM KCBT","MADURAI",2024-09-30,"Normal",FALSE,"Volvo AC Sleeper",463,6,"Online","Sleeper","Child",375,FALSE,0,375
"BK00283","SCH0413","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2024-09-25,"Normal",FALSE,"Volvo AC Seater",630,6,"Online","Sleeper","Child",555,FALSE,0,555
"BK00284","SCH0142","CHENNAI KILAMBAKKAM KCBT","SALEM",2025-02-15,"Winter",FALSE,"Volvo AC Semi-Sleeper",337,3,"Phone","Seater","Adult",600,FALSE,0,600
"BK00285","SCH0332","MADURAI","TRICHY",2024-09-11,"Normal",FALSE,"Volvo AC Seater",135,30,"Online","Semi-Sleeper","Adult",190,FALSE,0,190
"BK00286","SCH0402","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2024-10-06,"Festive",FALSE,"Volvo AC Seater",346,9,"Online","Seater","Child",330,FALSE,0,330
"BK00287","SCH0306","COIMBATORE","SALEM",2024-09-30,"Normal",FALSE,"Volvo AC Sleeper",165,7,"Counter","Semi-Sleeper","Adult",310,FALSE,0,310
"BK00288","SCH0257","COIMBATORE","SALEM",2024-09-02,"Normal",FALSE,"Volvo AC Sleeper",165,7,"Online","Semi-Sleeper","Senior",280,FALSE,0,280
